loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,term_int,grade_int,emp_length_int,home_ownership_int,verification_status_int,purpose_int,income_tax
16800,6.39,514.07,88400.0,33.93,0.0,0,0,1,2,2,3,6630.0
6025,13.56,204.64,80000.0,16.71,0.0,0,2,10,2,2,1,6000.0
9875,12.49,330.31,77800.0,6.82,2.0,0,1,5,0,1,1,5835.0
20125,12.29,450.63,84167.0,8.41,0.0,1,2,10,0,2,1,6312.525
10000,10.91,326.97,55000.0,27.14,0.0,0,1,-1,2,0,1,0.0
5025,6.49,153.99,75000.0,13.6,0.0,0,0,10,0,1,2,5625.0
5000,11.39,164.62,70000.0,29.59,0.0,0,1,6,0,0,0,5250.0
20000,8.67,632.93,56260.0,11.11,0.0,0,1,10,0,1,1,0.0
10000,8.39,315.17,110000.0,8.6,0.0,0,0,10,1,2,2,8250.0
8400,12.62,281.5,90000.0,20.02,0.0,0,2,10,0,0,1,6750.0
2400,11.99,79.71,85000.0,33.55,0.0,0,1,7,2,2,1,6375.0
3600,9.75,115.74,130000.0,13.18,0.0,0,1,10,0,2,1,9750.0
25000,12.79,566.15,130000.0,13.78,0.0,1,2,10,0,2,1,9750.0
6000,12.74,201.42,63000.0,17.9,1.0,0,2,9,0,1,1,0.0
24000,11.99,797.03,90000.0,14.34,0.0,0,1,10,0,0,1,6750.0
20250,25.29,597.82,55000.0,20.38,0.0,1,4,10,0,0,1,0.0
9600,8.39,302.56,75000.0,21.15,0.0,0,1,8,0,0,1,5625.0
26400,20.0,699.44,180000.0,21.57,1.0,1,3,10,0,1,3,13500.0
36000,12.74,1208.48,129000.0,24.57,0.0,0,2,10,0,0,1,9675.0
6500,8.9,206.4,58000.0,11.83,0.0,0,0,2,0,2,3,0.0
20000,20.49,535.35,50000.0,18.96,0.0,1,4,2,2,1,3,0.0
25000,12.62,563.98,81000.0,7.3,0.0,1,2,10,0,1,1,6075.0
10000,11.44,329.48,90000.0,12.51,0.0,0,1,1,2,1,1,6750.0
10000,20.99,270.48,85000.0,15.15,0.0,1,4,6,2,1,1,6375.0
10000,9.16,318.75,41600.0,12.29,0.0,0,1,6,2,2,1,0.0
20000,14.46,470.15,50040.0,34.8,0.0,1,2,2,0,2,1,0.0
6000,8.39,189.1,130000.0,18.11,0.0,0,0,9,2,2,4,9750.0
4000,20.89,150.48,63000.0,6.3,0.0,0,3,3,2,1,0,0.0
16000,18.06,578.93,56400.0,23.53,0.0,0,3,-1,0,1,9,0.0
10000,12.62,335.12,90000.0,10.77,0.0,0,2,2,2,2,1,6750.0
10200,14.46,350.9,34000.0,11.39,0.0,0,2,7,0,0,1,0.0
9600,6.71,295.15,145000.0,11.97,3.0,0,0,10,1,2,3,10875.0
10500,6.89,323.69,142800.0,19.42,0.0,0,0,1,0,1,1,10710.0
25000,13.67,850.44,110000.0,11.48,0.0,0,2,10,0,1,1,8250.0
35000,17.57,1257.8,72000.0,22.72,0.0,0,3,0,2,0,3,5400.0
9975,15.31,347.31,65000.0,13.51,0.0,0,2,3,2,2,1,0.0
10000,11.49,329.72,79800.0,27.85,0.0,0,1,10,0,2,1,5985.0
10800,13.35,365.72,35900.0,32.43,0.0,0,2,2,2,1,1,0.0
5100,23.87,199.74,54000.0,3.56,0.0,0,4,10,2,2,1,0.0
15000,9.99,483.94,52000.0,19.18,0.0,0,1,10,1,0,1,0.0
30000,16.55,738.34,85000.0,36.62,0.0,1,3,10,0,1,1,6375.0
32000,10.42,686.54,45000.0,48.43,0.0,1,1,0,0,0,1,0.0
12000,6.89,369.93,120000.0,18.17,2.0,0,0,10,1,1,3,9000.0
10000,14.46,235.08,75000.0,12.05,0.0,1,2,5,1,2,1,5625.0
40000,7.35,1241.5,250000.0,9.68,1.0,0,0,6,0,1,2,18750.0
10000,10.99,327.34,105000.0,8.98,2.0,0,1,-1,0,0,1,7875.0
13800,13.49,468.25,75000.0,7.22,0.0,0,2,10,2,1,5,5625.0
29525,23.13,834.54,80000.0,23.06,1.0,1,5,10,0,1,1,6000.0
14200,21.85,390.98,83000.0,22.02,1.0,1,3,2,0,0,0,6225.0
13000,16.24,317.8,45000.0,26.88,0.0,1,2,8,2,1,1,0.0
20000,10.49,649.96,96600.0,14.14,0.0,0,1,2,2,1,1,7245.0
10000,26.3,301.19,40000.0,24.72,0.0,1,4,10,2,0,1,0.0
6650,11.49,219.26,40000.0,5.85,0.0,0,1,6,2,0,1,0.0
10000,14.08,233.1,102000.0,9.62,0.0,1,2,10,0,2,1,7650.0
4500,16.14,158.52,29000.0,37.17,0.0,0,2,3,0,2,1,0.0
7000,8.24,220.14,56000.0,16.07,0.0,0,1,6,0,1,1,0.0
10000,7.07,309.1,82000.0,18.46,0.0,0,0,2,0,2,1,6150.0
35000,16.49,1238.98,175000.0,19.72,0.0,0,3,7,0,1,1,13125.0
10000,12.73,335.65,50400.0,13.81,0.0,0,1,3,2,2,1,0.0
40000,9.93,1289.38,100000.0,10.77,0.0,0,1,10,2,0,1,7500.0
19000,5.32,572.19,55000.0,21.8,0.0,0,0,6,0,2,1,0.0
24000,15.31,574.88,105000.0,18.79,1.0,1,2,8,1,1,1,7875.0
35000,15.05,833.57,84000.0,2.43,0.0,1,2,0,0,0,2,6300.0
14000,14.46,481.63,115000.0,17.53,0.0,0,2,8,1,2,1,8625.0
30000,6.99,926.18,65424.0,39.16,0.0,0,0,-1,0,0,1,4906.8
10000,7.89,312.86,60000.0,15.75,2.0,0,0,10,1,1,1,0.0
18400,12.59,414.81,40000.0,28.65,0.0,1,2,2,2,2,1,0.0
16000,7.35,496.6,26600.0,47.61,0.0,0,0,4,0,2,1,0.0
25000,13.99,581.58,280000.0,5.75,0.0,1,2,10,1,1,2,21000.0
4500,7.59,140.17,25000.0,0.0,0.0,0,0,3,0,1,2,0.0
19350,18.25,494.0,57000.0,34.17,0.0,1,4,10,0,1,1,0.0
4000,10.72,130.43,48800.0,10.18,0.0,0,1,10,2,2,3,0.0
2400,12.79,80.63,42000.0,22.57,0.0,0,2,2,2,1,1,0.0
10800,9.92,348.09,443700.0,21.06,0.0,0,1,10,0,0,3,33277.5
6400,13.99,218.71,32000.0,7.13,0.0,0,2,5,2,1,0,0.0
5000,12.74,167.85,56000.0,21.22,0.0,0,2,10,2,0,1,0.0
11200,11.99,371.95,66000.0,8.09,0.0,0,1,10,1,1,1,4950.0
8000,12.29,266.83,35000.0,18.38,0.0,0,2,1,2,1,1,0.0
14400,9.99,464.58,66000.0,7.98,17.0,0,1,2,2,1,1,4950.0
25000,19.92,661.24,41500.0,25.77,0.0,1,3,10,0,0,1,0.0
30000,10.99,982.02,150000.0,22.15,0.0,0,1,10,1,2,2,11250.0
6400,18.45,232.83,30000.0,0.68,0.0,0,3,10,1,0,3,0.0
25000,5.32,752.87,186000.0,10.06,0.0,0,0,10,0,2,1,13950.0
9600,10.15,310.45,60000.0,11.8,2.0,0,1,4,0,2,1,0.0
10000,7.35,310.38,52000.0,23.72,0.0,0,0,8,2,1,3,0.0
9575,19.52,353.51,39000.0,24.46,1.0,0,4,9,2,1,1,0.0
35000,25.82,1044.19,110000.0,30.17,0.0,1,4,3,2,0,10,8250.0
16000,8.18,502.72,48000.0,18.3,0.0,0,1,10,0,2,3,0.0
11000,24.24,317.99,40000.0,41.67,0.0,1,5,10,1,0,1,0.0
10000,7.02,308.87,60000.0,16.39,0.0,0,0,-1,0,2,3,0.0
9600,15.8,336.57,69000.0,25.03,4.0,0,2,10,0,2,3,5175.0
15000,10.99,491.01,58327.04,27.45,0.0,0,1,-1,0,1,1,0.0
26500,20.89,996.9,64460.0,27.89,0.0,0,3,10,2,1,1,0.0
12050,10.75,393.08,155000.0,17.64,0.0,0,1,6,0,2,1,11625.0
2000,23.83,57.34,33000.0,8.84,0.0,1,5,5,0,0,0,0.0
2200,19.99,81.75,54000.0,41.71,0.0,0,4,10,0,1,1,0.0
7000,10.42,227.26,75000.0,11.22,0.0,0,1,10,2,1,1,5625.0
5000,13.11,168.74,37680.0,26.15,0.0,0,1,-1,0,0,13,0.0
15000,14.33,515.08,62000.0,11.86,0.0,0,2,10,0,1,3,0.0
12000,10.91,392.36,0.0,,0.0,0,1,-1,2,2,1,0.0
18000,12.29,403.05,65000.0,25.93,4.0,1,2,10,0,2,3,0.0
17625,9.71,566.32,40000.0,25.53,1.0,0,1,9,0,0,1,0.0
24000,10.78,519.19,85000.0,19.03,0.0,1,1,10,0,2,1,6375.0
40000,18.94,1036.31,150000.0,10.91,1.0,1,3,2,0,0,1,11250.0
23900,12.69,540.02,50000.0,16.27,0.0,1,2,10,0,1,3,0.0
14000,8.38,286.43,47000.0,32.84,0.0,1,1,4,2,0,1,0.0
3000,19.52,110.76,22000.0,4.31,0.0,0,3,0,1,0,0,0.0
5000,11.44,164.74,70000.0,15.6,0.0,0,1,10,0,2,2,5250.0
12000,10.49,389.98,132892.0,25.33,0.0,0,1,-1,0,0,1,9966.9
15000,10.47,322.19,54500.0,28.14,0.0,1,1,9,0,1,3,0.0
30675,20.5,1147.83,175000.0,8.98,6.0,0,4,10,0,1,1,13125.0
4800,14.49,165.2,22000.0,37.1,0.0,0,2,1,1,2,3,0.0
25000,16.02,608.22,92298.0,15.73,0.0,1,2,10,1,1,1,6922.349999999999
14000,11.55,462.0,209048.6,9.4,0.0,0,1,10,2,0,3,15678.645
9300,6.03,283.06,76000.0,22.97,0.0,0,0,3,0,2,1,5700.0
12000,14.08,279.72,50000.0,19.8,0.0,1,2,3,2,1,1,0.0
15000,11.53,330.12,43000.0,15.69,0.0,1,1,0,0,2,1,0.0
23000,18.94,595.88,42000.0,21.97,0.0,1,3,0,1,2,1,0.0
3500,7.97,109.63,55000.0,26.12,0.0,0,0,2,0,2,2,0.0
10000,12.12,332.72,31000.0,17.69,0.0,0,1,3,1,2,1,0.0
10000,11.47,329.62,25000.0,20.4,0.0,0,1,3,0,2,0,0.0
15000,9.49,480.43,56685.0,21.96,0.0,0,1,6,0,2,3,0.0
15000,12.12,499.08,116000.0,9.25,0.0,0,1,10,0,2,1,8700.0
30000,14.08,699.3,102000.0,26.64,0.0,1,2,5,2,1,7,7650.0
12000,9.49,251.97,30000.0,11.92,1.0,1,1,1,0,1,1,0.0
18550,12.12,617.19,42000.0,19.09,0.0,0,1,5,1,2,1,0.0
24000,6.92,740.18,71526.0,16.28,0.0,0,0,4,2,1,1,5364.45
5000,10.33,162.12,46500.0,26.33,0.0,0,1,1,1,1,3,0.0
22875,19.99,850.01,80000.0,32.22,0.0,0,3,6,1,0,1,6000.0
9900,9.67,317.92,40000.0,19.85,0.0,0,1,3,2,0,3,0.0
13000,15.59,454.42,60000.0,9.6,0.0,0,2,4,2,1,1,0.0
8400,9.71,269.91,32000.0,10.24,0.0,0,1,3,2,2,1,0.0
15000,7.56,467.01,540000.0,2.4,0.0,0,0,6,2,1,1,40500.0
18000,17.99,650.66,55000.0,27.49,0.0,0,3,-1,0,0,2,0.0
35000,18.55,899.28,215000.0,3.2,26.0,1,4,10,0,1,2,16125.0
12000,7.89,375.43,70000.0,11.69,0.0,0,0,10,0,1,1,5250.0
6900,10.42,224.01,56000.0,24.2,0.0,0,1,10,0,1,1,0.0
5000,7.97,156.62,78280.0,12.89,6.0,0,0,3,2,2,1,5871.0
40000,12.62,902.37,125000.0,13.73,0.0,1,2,1,0,1,1,9375.0
23650,17.86,598.76,65000.0,32.92,0.0,1,3,2,0,1,5,0.0
12000,10.75,259.42,50000.0,23.72,0.0,1,1,0,2,2,3,0.0
20000,18.94,518.16,63000.0,18.65,0.0,1,3,8,0,1,1,0.0
16275,16.99,580.17,37000.0,31.14,1.0,0,3,-1,2,0,1,0.0
16000,10.47,519.82,45000.0,25.68,0.0,0,1,5,2,1,1,0.0
20000,13.58,461.03,102000.0,25.12,0.0,1,2,1,0,1,3,7650.0
15000,20.89,564.28,30000.0,34.36,1.0,0,3,10,2,2,0,0.0
6000,10.99,196.41,64000.0,12.26,0.0,0,1,10,0,1,1,0.0
20000,17.77,720.75,73000.0,25.27,0.0,0,3,5,2,0,1,5475.0
12000,23.87,344.32,40000.0,26.79,0.0,1,4,10,2,0,1,0.0
12000,9.44,384.06,75000.0,15.86,0.0,0,1,9,2,1,1,5625.0
10850,19.99,287.4,70000.0,24.77,0.0,1,3,9,0,1,1,5250.0
23125,18.24,590.25,58000.0,16.2,0.0,1,3,10,2,1,1,0.0
9750,17.1,348.1,45000.0,22.4,0.0,0,2,6,2,2,3,0.0
4200,12.79,141.1,102000.0,33.42,0.0,0,2,7,1,0,3,7650.0
10400,9.16,331.5,85151.0,32.49,0.0,0,1,10,0,2,3,6386.325
28700,14.08,668.99,140000.0,27.9,0.0,1,2,10,0,1,2,10500.0
13600,16.2,479.48,39000.0,34.49,0.0,0,2,3,2,0,1,0.0
6025,16.91,214.54,26000.0,28.39,0.0,0,2,0,1,1,1,0.0
4800,17.1,171.38,34000.0,4.76,2.0,0,2,1,2,0,4,0.0
12000,15.41,418.4,79700.0,13.13,0.0,0,3,5,2,0,6,5977.5
10000,5.32,301.15,49956.0,33.6,0.0,0,0,-1,2,2,3,0.0
16000,15.99,389.01,180000.0,19.43,1.0,1,2,8,0,0,1,13500.0
4500,5.31,135.5,42000.0,12.26,0.0,0,0,0,0,2,3,0.0
35000,13.33,802.29,160000.0,12.69,0.0,1,2,1,0,1,1,12000.0
24000,18.55,874.3,78623.4,29.69,0.0,0,4,10,2,0,1,5896.754999999999
30000,16.99,745.42,72000.0,23.32,0.0,1,3,10,2,0,1,5400.0
8000,16.91,284.87,42000.0,38.06,1.0,0,2,7,0,0,1,0.0
7350,8.9,233.39,80000.0,9.57,0.0,0,0,8,0,1,5,6000.0
12425,22.15,344.23,98000.0,5.19,1.0,1,4,10,0,1,2,7350.0
12800,7.49,398.11,156464.0,23.86,0.0,0,0,10,0,0,3,11734.8
3600,12.79,120.94,60000.0,10.1,1.0,0,2,10,0,2,2,0.0
20000,12.73,671.29,106000.0,15.58,0.0,0,1,10,1,2,1,7950.0
40000,11.99,1328.39,294000.0,1.37,0.0,0,1,9,2,0,5,22050.0
30000,14.08,699.3,80000.0,27.48,0.0,1,2,5,0,1,3,6000.0
12325,25.89,368.22,50000.0,10.54,0.0,1,6,10,0,1,2,0.0
15000,13.67,346.47,75000.0,15.9,0.0,1,2,1,2,2,1,5625.0
25000,9.99,531.06,180000.0,24.33,0.0,1,1,10,2,1,3,13500.0
8000,12.99,269.52,49000.0,9.66,2.0,0,2,-1,0,1,1,0.0
24000,11.99,797.03,82000.0,26.78,0.0,0,1,2,2,2,1,6150.0
11000,25.34,325.07,60000.0,2.24,1.0,1,4,10,0,1,2,0.0
23475,18.54,603.03,56000.0,24.42,0.0,1,4,10,2,1,1,0.0
3500,10.99,114.57,52000.0,11.65,0.0,0,1,10,2,1,3,0.0
15200,11.99,504.79,60000.0,21.18,0.0,0,1,-1,0,0,1,0.0
11000,10.33,235.51,80000.0,7.77,0.0,1,1,3,2,2,3,6000.0
20000,11.14,656.11,80000.0,20.24,0.0,0,1,10,1,2,1,6000.0
6700,7.99,209.93,51391.0,25.21,0.0,0,0,-1,0,2,1,0.0
15000,10.9,325.39,1000.0,999.0,0.0,1,1,0,0,1,3,0.0
30000,17.09,747.03,123000.0,13.41,0.0,1,3,6,1,1,1,9225.0
12800,6.83,394.24,23000.0,8.15,0.0,0,0,2,2,1,1,0.0
19000,12.69,637.36,38000.0,19.77,1.0,0,2,10,2,2,1,0.0
3000,14.65,103.49,53000.0,4.89,0.0,0,2,10,2,0,1,0.0
30000,16.29,734.18,109000.0,20.69,0.0,1,3,0,0,1,1,8175.0
9000,11.99,298.89,41000.0,4.36,0.0,0,1,4,2,0,1,0.0
35000,10.49,1137.43,155000.0,18.02,0.0,0,1,10,0,0,1,11625.0
24000,12.12,798.52,82000.0,23.08,0.0,0,1,1,0,0,1,6150.0
29400,6.67,903.36,104815.0,19.57,0.0,0,0,10,0,0,1,7861.125
24000,9.99,509.82,69280.0,24.46,2.0,1,1,10,0,1,1,5196.0
6000,10.42,194.79,50000.0,15.6,0.0,0,1,3,1,1,5,0.0
12000,7.84,375.16,110000.0,5.84,0.0,0,0,8,0,1,3,8250.0
5000,6.92,154.21,61000.0,12.0,1.0,0,0,5,0,1,3,0.0
12000,17.57,301.93,43600.0,37.49,0.0,1,3,3,0,2,3,0.0
20000,17.99,722.95,100000.0,25.56,0.0,0,3,6,2,1,1,7500.0
24000,7.62,747.88,98000.0,18.59,1.0,0,0,10,0,0,1,7350.0
17000,15.49,593.4,84303.0,22.78,0.0,0,2,10,0,2,1,6322.724999999999
10975,17.57,394.41,113000.0,13.48,2.0,0,3,4,0,1,1,8475.0
6425,16.49,227.45,17888.0,29.94,0.0,0,3,-1,2,0,1,0.0
33000,8.18,1036.85,170000.0,12.57,1.0,0,1,8,0,0,1,12750.0
5000,11.39,164.62,77000.0,3.61,0.0,0,1,10,0,1,1,5775.0
30000,11.98,667.04,68700.0,25.89,0.0,1,1,7,0,1,2,5152.5
3850,21.45,145.95,17051.0,15.35,0.0,0,3,-1,0,0,1,0.0
6000,11.67,198.35,50430.0,10.92,0.0,0,1,6,0,1,3,0.0
40000,30.89,1316.09,96000.0,28.1,0.0,1,6,2,0,0,1,7200.0
5000,11.48,164.84,80000.0,17.76,3.0,0,1,5,0,2,1,6000.0
12000,7.49,373.22,90000.0,7.14,1.0,0,0,10,1,1,2,6750.0
5000,12.13,166.39,53000.0,16.98,0.0,0,1,2,2,1,0,0.0
6000,5.32,180.69,79000.0,19.28,0.0,0,0,9,0,2,1,5925.0
25000,13.11,570.24,67000.0,19.77,0.0,1,1,5,0,0,9,5025.0
40000,7.84,808.0,250000.0,12.96,0.0,1,0,5,0,1,1,18750.0
21600,19.03,560.68,45000.0,25.79,0.0,1,3,5,0,0,3,0.0
18000,16.99,447.25,40000.0,30.27,0.0,1,3,3,2,1,3,0.0
10000,11.99,332.1,70000.0,14.16,0.0,0,2,-1,2,0,3,5250.0
12000,7.97,375.88,36000.0,29.29,1.0,0,0,10,2,2,1,0.0
8000,14.99,277.29,121000.0,14.65,2.0,0,2,9,0,2,1,9075.0
5000,11.39,164.62,100000.0,7.91,0.0,0,1,10,2,2,1,7500.0
30000,7.02,926.59,100000.0,2.65,0.0,0,0,1,0,1,0,7500.0
16000,14.85,379.39,116000.0,17.97,1.0,1,2,3,0,2,1,8700.0
18000,6.62,552.67,98000.0,4.09,1.0,0,0,10,0,2,3,7350.0
40000,19.03,1038.29,19000.0,50.41,0.0,1,3,1,0,0,1,0.0
35000,13.99,1196.05,130000.0,13.08,0.0,0,2,6,0,0,2,9750.0
8400,7.97,263.11,145000.0,14.73,0.0,0,0,10,0,1,2,10875.0
13200,15.05,457.91,125000.0,17.45,0.0,0,2,7,2,1,1,9375.0
3500,13.99,119.61,41300.0,18.98,0.0,0,2,5,2,1,1,0.0
4000,8.18,125.68,40000.0,25.65,0.0,0,1,0,2,2,2,0.0
10000,10.75,326.21,42000.0,16.51,0.0,0,1,1,0,1,1,0.0
26000,8.67,535.57,95000.0,24.48,0.0,1,1,10,1,1,3,7125.0
2000,16.02,70.34,27000.0,12.58,0.0,0,2,2,2,1,10,0.0
40000,16.14,975.71,68400.0,20.86,0.0,1,2,3,0,1,1,5130.0
30000,13.59,691.69,95000.0,29.18,0.0,1,2,6,0,0,3,7125.0
10000,9.93,322.35,35000.0,12.86,0.0,0,1,10,0,1,7,0.0
22000,12.29,492.61,85000.0,18.66,0.0,1,2,3,2,1,1,6375.0
13200,13.49,303.67,65000.0,34.55,0.0,1,2,-1,2,2,1,0.0
24000,15.61,839.16,100000.0,30.64,0.0,0,3,10,0,0,2,7500.0
30000,6.07,580.97,143000.0,15.57,0.0,1,0,2,0,2,1,10725.0
16000,9.93,515.75,47500.0,34.51,0.0,0,1,5,2,2,1,0.0
12000,19.52,314.74,80000.0,12.66,3.0,1,3,10,0,0,1,6000.0
12000,11.44,395.37,71000.0,22.67,0.0,0,1,2,0,2,2,5325.0
4000,16.29,141.21,16000.0,24.68,0.0,0,2,1,2,2,0,0.0
10000,6.46,306.31,58000.0,8.63,0.0,0,0,10,0,1,1,0.0
21000,11.47,692.2,60000.0,17.52,0.0,0,1,2,0,1,1,0.0
15000,7.07,463.64,86000.0,24.84,0.0,0,0,8,2,2,7,6450.0
21600,13.11,728.94,73000.0,20.71,0.0,0,1,-1,1,1,3,5475.0
10650,14.99,369.14,65000.0,16.73,0.0,0,2,10,2,1,3,0.0
25000,12.62,563.98,52000.0,48.77,0.0,1,2,0,0,0,1,0.0
13000,19.03,476.73,60000.0,12.0,0.0,0,3,6,0,1,1,0.0
3000,9.99,96.79,55794.0,8.09,0.0,0,1,8,2,0,1,0.0
10000,14.08,342.17,110000.0,14.06,0.0,0,2,10,0,1,5,8250.0
10000,7.91,312.95,63000.0,5.62,0.0,0,0,10,0,1,1,0.0
21000,18.94,544.06,80000.0,35.73,0.0,1,3,10,0,2,1,6000.0
18200,14.49,626.38,80000.0,24.75,1.0,0,2,3,0,2,1,6000.0
10000,12.29,223.92,35000.0,13.25,0.0,1,2,10,0,1,1,0.0
20000,21.85,550.68,108822.0,23.63,0.0,1,3,3,0,0,1,8161.65
7200,10.08,232.6,38000.0,18.09,0.0,0,1,0,2,2,3,0.0
12000,8.18,244.36,39000.0,13.88,0.0,1,1,10,0,2,1,0.0
20000,17.47,502.12,62500.0,23.92,0.0,1,3,10,0,0,1,0.0
11975,15.31,286.84,58000.0,25.02,0.0,1,2,2,2,1,1,0.0
12000,7.07,370.91,55000.0,18.55,0.0,0,0,9,0,2,3,0.0
21000,18.25,536.13,61235.0,10.7,0.0,1,3,10,2,0,1,0.0
1200,15.49,41.89,25000.0,22.65,0.0,0,2,1,1,1,7,0.0
13000,24.84,380.35,43000.0,11.58,0.0,1,4,-1,0,1,3,0.0
27600,18.25,704.62,60000.0,25.62,0.0,1,3,10,0,2,1,0.0
21000,18.06,759.84,90000.0,11.83,1.0,0,3,0,0,2,1,6750.0
20000,8.99,635.91,200000.0,5.13,0.0,0,1,9,2,1,3,15000.0
19000,7.89,594.43,120000.0,9.25,0.0,0,0,10,0,1,1,9000.0
16000,11.99,531.36,115000.0,14.33,0.0,0,1,10,2,1,1,8625.0
6825,11.53,225.16,63000.0,7.14,1.0,0,1,1,0,1,1,0.0
8325,13.33,281.83,19848.48,12.27,0.0,0,2,0,2,1,3,0.0
20000,6.97,617.27,120000.0,6.58,0.0,0,0,7,0,0,1,9000.0
35000,19.19,911.59,115000.0,24.44,1.0,1,4,8,0,0,1,8625.0
12000,9.49,384.34,62400.0,20.77,0.0,0,1,8,0,2,1,0.0
20000,17.58,503.32,100000.0,13.86,0.0,1,3,0,0,0,1,7500.0
30850,17.27,1104.04,220000.0,21.55,0.0,0,3,10,0,1,1,16500.0
5375,18.99,197.0,51000.0,8.35,1.0,0,4,10,2,2,10,0.0
8000,13.99,273.39,45500.0,21.29,1.0,0,2,4,2,1,1,0.0
20000,7.84,625.26,70000.0,28.97,0.0,0,0,10,1,1,1,5250.0
15000,18.99,389.03,58000.0,29.41,0.0,1,4,10,1,0,1,0.0
4000,7.59,124.6,65000.0,23.86,0.0,0,0,10,0,2,3,0.0
35000,7.91,1095.33,123800.0,29.68,0.0,0,0,8,2,1,3,9285.0
25000,6.89,770.68,83000.0,17.05,1.0,0,0,10,0,2,2,6225.0
3600,10.91,117.71,24000.0,31.4,0.0,0,1,1,2,0,3,0.0
21650,15.99,526.38,112000.0,30.53,0.0,1,2,0,2,1,0,8400.0
17000,7.21,526.55,50000.0,20.62,0.0,0,0,6,2,1,1,0.0
8000,16.91,284.87,48000.0,12.95,0.0,0,2,0,0,0,1,0.0
7800,20.99,293.83,36000.0,19.27,0.0,0,4,2,2,0,1,0.0
40000,9.16,1274.98,220000.0,3.44,0.0,0,1,10,0,0,2,16500.0
8575,15.61,299.83,45000.0,19.2,0.0,0,2,10,2,1,1,0.0
5000,8.46,157.75,123000.0,18.47,4.0,0,0,7,0,1,3,9225.0
16500,24.49,479.38,46000.0,27.5,0.0,1,4,10,0,2,1,0.0
8000,11.99,265.68,28000.0,11.62,0.0,0,1,3,2,1,1,0.0
10000,6.24,305.31,60000.0,4.1,0.0,0,0,10,0,0,3,0.0
15000,7.97,469.84,70000.0,15.07,0.0,0,0,10,1,2,1,5250.0
16000,11.49,527.55,65000.0,12.09,0.0,0,1,8,2,1,1,0.0
35000,23.28,992.31,110300.0,19.53,0.0,1,5,10,0,0,1,8272.5
16000,19.52,419.65,95000.0,36.53,0.0,1,4,10,0,1,1,7125.0
12000,10.99,392.81,56500.0,30.18,0.0,0,1,2,0,2,1,0.0
5000,13.59,169.9,52111.0,2.83,0.0,0,2,10,2,2,1,0.0
10000,6.71,307.45,60000.0,13.31,0.0,0,0,10,0,1,3,0.0
12600,16.59,446.66,56000.0,18.34,0.0,0,3,8,0,0,3,0.0
6000,5.31,180.67,31900.0,9.93,0.0,0,0,-1,1,0,2,0.0
19000,6.72,584.24,34800.0,41.76,0.0,0,0,-1,0,0,1,0.0
16000,6.19,488.13,125000.0,22.2,0.0,0,0,10,0,0,1,9375.0
15000,12.79,339.69,42000.0,20.03,0.0,1,2,2,2,2,1,0.0
15000,11.99,333.6,160000.0,19.73,0.0,1,2,10,0,0,1,12000.0
30000,18.45,769.17,45000.0,19.49,0.0,1,3,10,0,0,1,0.0
35000,21.45,955.75,102000.0,19.19,0.0,1,3,10,0,1,1,7650.0
25000,7.35,775.94,110000.0,17.19,1.0,0,0,10,0,2,1,8250.0
24000,18.99,879.63,68000.0,27.52,0.0,0,3,10,2,0,1,5100.0
10000,10.99,327.34,100000.0,10.85,1.0,0,1,9,2,2,1,7500.0
15000,14.09,513.33,100000.0,12.97,0.0,0,1,2,2,1,3,7500.0
5000,13.06,168.62,45000.0,9.92,0.0,0,2,6,0,1,0,0.0
24000,6.71,737.88,100000.0,19.04,0.0,0,0,10,0,1,3,7500.0
15000,11.99,498.15,42000.0,16.31,0.0,0,1,0,0,1,1,0.0
6000,6.62,184.23,93500.0,9.23,0.0,0,0,5,0,2,2,7012.5
14050,13.56,323.73,76000.0,43.25,0.0,1,2,0,0,0,1,5700.0
10000,11.99,332.1,42000.0,28.97,0.0,0,1,10,0,0,1,0.0
12000,13.99,410.08,44000.0,19.04,0.0,0,2,4,2,1,1,0.0
15000,16.14,365.89,39000.0,12.34,0.0,1,2,0,2,1,1,0.0
1000,6.99,30.88,43000.0,11.34,0.0,0,0,9,0,0,8,0.0
15000,12.59,502.46,65000.0,23.23,2.0,0,2,0,2,1,1,0.0
35000,14.65,826.24,130000.0,11.34,0.0,1,2,10,1,1,3,9750.0
20000,11.53,440.16,95000.0,27.91,6.0,1,1,10,0,1,1,7125.0
18000,9.75,578.7,58994.0,20.83,0.0,0,1,6,0,2,0,0.0
10000,10.99,327.34,49000.0,14.52,0.0,0,1,10,1,1,1,0.0
40000,11.8,885.75,285000.0,13.84,0.0,1,1,8,0,1,1,21375.0
30000,21.85,1143.39,68000.0,5.58,0.0,0,3,3,2,0,1,5100.0
18000,6.62,552.67,95000.0,22.54,0.0,0,0,3,0,2,3,7125.0
19350,17.27,483.72,75000.0,33.54,1.0,1,3,0,0,2,3,5625.0
10975,18.49,399.48,48000.0,28.03,0.0,0,3,8,2,0,1,0.0
25000,5.32,752.87,120000.0,21.73,0.0,0,0,2,2,2,1,9000.0
20000,14.07,466.1,47000.0,21.6,0.0,1,2,9,0,1,3,0.0
5000,15.61,174.83,18720.0,30.38,0.0,0,3,0,1,0,10,0.0
24000,12.98,545.83,120000.0,31.96,0.0,1,1,5,0,2,2,9000.0
6000,8.08,188.24,75000.0,28.99,0.0,0,0,10,0,2,4,5625.0
